disease_name	source_taxon_verbatim_name	source_taxon_name	source_taxon_id	interaction_type_label	interaction_type_id	target_taxon_verbatim_name	target_taxon_name	target_taxon_id	source_citation	source_url	source_accessed_at
Bipolaris and Exserohilum leaf spot and crown and root rot	Cochliobolus sativus (Ito & Kuribayashi) Drechs. ex Dastur [teleomorph]	Cochliobolus sativus (Ito & Kuribayashi) Drechs. ex Dastur [teleomorph]		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Cynodon hybrids (bermudagrass)	Cynodon hybrids		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-8
Bipolaris and Exserohilum leaf spot and crown and root rot	Cochliobolus sativus (Ito & Kuribayashi) Drechs. ex Dastur [teleomorph]	Cochliobolus sativus (Ito & Kuribayashi) Drechs. ex Dastur [teleomorph]		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Eremochloa ophiuroides (Munro) Hack. (centipedegrass)	Eremochloa ophiuroides		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-7
Bipolaris and Exserohilum leaf spot and crown and root rot	Cochliobolus sativus (Ito & Kuribayashi) Drechs. ex Dastur [teleomorph]	Cochliobolus sativus (Ito & Kuribayashi) Drechs. ex Dastur [teleomorph]		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Paspalum notatum Fluegge (bahiagrass)	Paspalum notatum		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-6
Bipolaris and Exserohilum leaf spot and crown and root rot	Cochliobolus sativus (Ito & Kuribayashi) Drechs. ex Dastur [teleomorph]	Cochliobolus sativus (Ito & Kuribayashi) Drechs. ex Dastur [teleomorph]		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Pennisetum clandestinum Hochst. ex Chiov. (kikuyugrass)	Pennisetum clandestinum		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-5
Bipolaris and Exserohilum leaf spot and crown and root rot	Cochliobolus sativus (Ito & Kuribayashi) Drechs. ex Dastur [teleomorph]	Cochliobolus sativus (Ito & Kuribayashi) Drechs. ex Dastur [teleomorph]		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Stenotaphrum secundatum (Walter) Kuntze (St. Augustinegrass)	Stenotaphrum secundatum		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-11
Bipolaris and Exserohilum leaf spot and crown and root rot	Cochliobolus sativus (Ito & Kuribayashi) Drechs. ex Dastur [teleomorph]	Cochliobolus sativus (Ito & Kuribayashi) Drechs. ex Dastur [teleomorph]		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Zoysia matrella (L.) Merr. (Manilagrass)	Zoysia matrella		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-10
Bipolaris and Exserohilum leaf spot and crown and root rot	Cochliobolus sativus (Ito & Kuribayashi) Drechs. ex Dastur [teleomorph]	Cochliobolus sativus (Ito & Kuribayashi) Drechs. ex Dastur [teleomorph]		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Z. japonica Steud. (Japanese lawngrass)	Zoysia japonica		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-9
Bipolaris and Exserohilum leaf spot and crown and root rot	Cochliobolus sativus (Ito & Kuribayashi) Drechs. ex Dastur [teleomorph]	Cochliobolus sativus (Ito & Kuribayashi) Drechs. ex Dastur [teleomorph]		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Z. tenuifolia Willd. ex Thiele (Mascarenegrass)	Zoysia tenuifolia		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-8
Bipolaris and Exserohilum leaf spot and crown and root rot	C : B. cynodontis (Marignoni) Shoemaker	Bipolaris cynodontis		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Cynodon dactylon (L.) Pers.	Cynodon dactylon		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-25
Bipolaris and Exserohilum leaf spot and crown and root rot	C : B. cynodontis (Marignoni) Shoemaker	Bipolaris cynodontis		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Cynodon hybrids (bermudagrass)	Cynodon hybrids		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-25
Bipolaris and Exserohilum leaf spot and crown and root rot	    Cochliobolus cynodontis R. R. Nelson [teleomorph]	Cochliobolus cynodontis R. R. Nelson [teleomorph]		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Cynodon dactylon (L.) Pers.	Cynodon dactylon		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-25
Bipolaris and Exserohilum leaf spot and crown and root rot	    Cochliobolus cynodontis R. R. Nelson [teleomorph]	Cochliobolus cynodontis R. R. Nelson [teleomorph]		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Cynodon hybrids (bermudagrass)	Cynodon hybrids		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-25
Bipolaris and Exserohilum leaf spot and crown and root rot	Pe : B. australiensis (M. B. Ellis) Tsuda & Ueyama	Bipolaris australiensis		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Pennisetum clandestinum Hochst. ex Chiov. (kikuyugrass)	Pennisetum clandestinum		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-25
Bipolaris and Exserohilum leaf spot and crown and root rot	    Cochliobolus australiensis (Tsuda & Ueyama) Alcorn [teleomorph]	Cochliobolus australiensis (Tsuda & Ueyama) Alcorn [teleomorph]		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Pennisetum clandestinum Hochst. ex Chiov. (kikuyugrass)	Pennisetum clandestinum		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-25
Bipolaris and Exserohilum leaf spot and crown and root rot	B : B. buchloës (Lefebvre & A. G. Johnson) Shoemaker	Bipolaris buchloës		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Buchloë dactyloides (Nutt.) Engelm. (buffalograss)	Buchloë dactyloides		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-25
Bipolaris and Exserohilum leaf spot and crown and root rot	C : B. hawaiiensis (M. B. Ellis) Uchida & Aragaki	Bipolaris hawaiiensis		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Cynodon dactylon (L.) Pers.	Cynodon dactylon		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-25
Bipolaris and Exserohilum leaf spot and crown and root rot	C : B. hawaiiensis (M. B. Ellis) Uchida & Aragaki	Bipolaris hawaiiensis		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Cynodon hybrids (bermudagrass)	Cynodon hybrids		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-25
Bipolaris and Exserohilum leaf spot and crown and root rot	Pa : B. micropus (Drechs.) Shoemaker	Bipolaris micropus		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Paspalum notatum Fluegge (bahiagrass)	Paspalum notatum		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-25
Bipolaris and Exserohilum leaf spot and crown and root rot	C,Z : B. spicifera (Bainier) Subramanian	Bipolaris spicifera		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Cynodon dactylon (L.) Pers.	Cynodon dactylon		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-25
Bipolaris and Exserohilum leaf spot and crown and root rot	C,Z : B. spicifera (Bainier) Subramanian	Bipolaris spicifera		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Cynodon hybrids (bermudagrass)	Cynodon hybrids		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-25
Bipolaris and Exserohilum leaf spot and crown and root rot	C,Z : B. spicifera (Bainier) Subramanian	Bipolaris spicifera		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Zoysia matrella (L.) Merr. (Manilagrass)	Zoysia matrella		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-25
Bipolaris and Exserohilum leaf spot and crown and root rot	C,Z : B. spicifera (Bainier) Subramanian	Bipolaris spicifera		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Z. japonica Steud. (Japanese lawngrass)	Zoysia japonica		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-25
Bipolaris and Exserohilum leaf spot and crown and root rot	C,Z : B. spicifera (Bainier) Subramanian	Bipolaris spicifera		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Z. tenuifolia Willd. ex Thiele (Mascarenegrass)	Zoysia tenuifolia		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-25
Bipolaris and Exserohilum leaf spot and crown and root rot	    Cochliobolus spicifer R. R. Nelson [teleomorph]	Cochliobolus spicifer R. R. Nelson [teleomorph]		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Cynodon dactylon (L.) Pers.	Cynodon dactylon		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-25
Bipolaris and Exserohilum leaf spot and crown and root rot	    Cochliobolus spicifer R. R. Nelson [teleomorph]	Cochliobolus spicifer R. R. Nelson [teleomorph]		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Cynodon hybrids (bermudagrass)	Cynodon hybrids		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-25
Bipolaris and Exserohilum leaf spot and crown and root rot	    Cochliobolus spicifer R. R. Nelson [teleomorph]	Cochliobolus spicifer R. R. Nelson [teleomorph]		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Zoysia matrella (L.) Merr. (Manilagrass)	Zoysia matrella		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-25
Bipolaris and Exserohilum leaf spot and crown and root rot	    Cochliobolus spicifer R. R. Nelson [teleomorph]	Cochliobolus spicifer R. R. Nelson [teleomorph]		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Z. japonica Steud. (Japanese lawngrass)	Zoysia japonica		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-25
Bipolaris and Exserohilum leaf spot and crown and root rot	    Cochliobolus spicifer R. R. Nelson [teleomorph]	Cochliobolus spicifer R. R. Nelson [teleomorph]		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Z. tenuifolia Willd. ex Thiele (Mascarenegrass)	Zoysia tenuifolia		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-25
Bipolaris and Exserohilum leaf spot and crown and root rot	C : B. stenospila (Drechs.) Shoemaker	Bipolaris stenospila		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Cynodon dactylon (L.) Pers.	Cynodon dactylon		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-25
Bipolaris and Exserohilum leaf spot and crown and root rot	C : B. stenospila (Drechs.) Shoemaker	Bipolaris stenospila		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Cynodon hybrids (bermudagrass)	Cynodon hybrids		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-25
Bipolaris and Exserohilum leaf spot and crown and root rot	    Cochliobolus stenospilus Matsumoto & W. Yamamoto [teleomorph]	Cochliobolus stenospilus Matsumoto & W. Yamamoto [teleomorph]		pathogen of	http://purl.obolibrary.org/obo/RO_0002556	Cynodon dactylon (L.) Pers.	Cynodon dactylon		Richard W. Smiley, primary collator* (last update 7/18/05). Diseases of Turfgrasses. The American Phytopathological Society. Accessed on 2017-05-25 at http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	http://www.apsnet.org/publications/commonnames/Pages/Turfgrasses.aspx	2017-05-25
